listing_id,id_customer,last_action_time,last_action,action_detail
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:06:09.192000,upload photo,photo_5
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:05:49.511000,upload photo,photo_4
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:05:21.873000,upload photo,photo_3
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:05:20.364000,dismiss photo dialog,4° foto (foto del logo della marca)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:05:20.325000,select camera,4° foto (foto del logo della marca)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:05:19.127000,add photo,4° foto (foto del logo della marca)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:05:09.670000,dismiss photo dialog,3° foto (foto della taglia)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:05:09.606000,select camera,3° foto (foto della taglia)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:05:07.914000,add photo,3° foto (foto della taglia)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:05:06.559000,dismiss photo dialog,2° foto (foto del retro)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:59.746000,upload photo,photo_1
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:57.431000,add photo,2° foto (foto del retro)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:43.767000,dismiss photo dialog,foto principale (foto del davanti)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:43.724000,select camera,foto principale (foto del davanti)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:42.185000,add photo,foto principale (foto del davanti)
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:39.529000,create draft,jeans per donne
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:37.246000,select brand from results,massimo dutti
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:37.220000,type in search field,massimo dutti
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:33.719000,tap search field,
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:31.275000,select category,jeans
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:25.652000,select category,pantaloni
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:24.070000,expand menu,abbigliamento
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:04:21.732000,select universe,moda donna
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:03:22.502000,start deposit,
18714464,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:03:22.474000,tap add deposit,
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:05:47.636000,tap back button,
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:05:45.055000,confirm condition & price,
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:05:44.740000,tap cta,confirm
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:05:40.989000,select condition,ottimo stato
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:05:27.227000,select field,fantasia
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:05:23.380000,select field,colore
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:05:07.117000,create draft,top per donne
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:04:06.684000,type in search field,conbipel
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:04:02.766000,select category,abiti
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:03:59.470000,select universe,moda donna
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:03:57.759000,start deposit,
18714474,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:03:57.629000,tap add deposit,
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:50.287000,tap back button,
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:48.441000,confirm condition & price,
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:48.082000,tap cta,confirm
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:39.174000,select condition,ottimo stato
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:36.916000,confirm information,
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:21.038000,select field,materiale
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:19.126000,create draft,ballerine per donne
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:17.833000,tap cta,next
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:15.368000,select brand from results,hegos
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:15.252000,type in search field,hegos
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:09.245000,tap search field,
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:08.294000,select category,ballerine
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:04.640000,select universe,moda donna
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:03.086000,start deposit,
18714498,8545318778c21433226c7d0237d23d7a8ff198a9b7feafa502af40c82db8f520,2021-09-01 10:06:02.955000,tap add deposit,
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:27:06.508000,confirm photos,
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:27:06.483000,tap cta,confirm this step
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:27:01.803000,upload photo,photo_4
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:56.962000,dismiss photo dialog,additional photo
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:56.919000,select library,additional photo
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:55.687000,add photo,additional photo
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:54.237000,upload photo,photo_3
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:49.020000,dismiss photo dialog,3rd photo (brand tag photo)
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:48.988000,select library,3rd photo (brand tag photo)
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:47.941000,add photo,3rd photo (brand tag photo)
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:43.165000,upload photo,photo_2
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:38.495000,dismiss photo dialog,2nd photo (back view photo)
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:38.466000,select library,2nd photo (back view photo)
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:37.025000,add photo,2nd photo (back view photo)
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:17.157000,upload photo,photo_1
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:12.494000,dismiss photo dialog,main photo (front view photo)
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:12.439000,select library,main photo (front view photo)
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:26:11.218000,add photo,main photo (front view photo)
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:13:31.374000,select camera,main photo (front view photo)
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:13:26.485000,start photos,
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:13:26.467000,select step,photos
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:12:46.757000,start condition & price,
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:12:46.721000,tap cta,next
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:12:45.717000,select condition,good condition
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:12:35.315000,select step,condition_price
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:11:22.065000,select step,description
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:11:20.179000,confirm information,
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:11:06.989000,select field,size
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:11:04.547000,select field,printed
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:10:57.785000,select field,colour
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:10:55.377000,select field,material
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:08:05.925000,select field,sub-category
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:07:46.109000,start information,
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:07:46.064000,select step,informations
18714527,ed98d414c757877d138cefb74c8fe5760065f0e5ce5e06d3b423b9e2d70d7e97,2021-09-01 10:07:42.597000,create draft,children's dress
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:12:08.152000,tap back button,
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:12:06.573000,tap ok button,
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:12:02.368000,upload photo,photo_8
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:11:51.086000,dismiss photo dialog,altra foto
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:11:51.048000,select camera,altra foto
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:11:48.722000,add photo,altra foto
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:10:52.622000,upload photo,photo_7
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:10:33.277000,upload photo,photo_6
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:10:06.642000,upload photo,photo_5
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:09:56.717000,upload photo,photo_4
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:09:53.959000,dismiss photo dialog,5° foto (foto indossata)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:09:53.925000,select camera,5° foto (foto indossata)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:09:51.886000,add photo,5° foto (foto indossata)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:09:37.720000,dismiss photo dialog,4° foto (foto del logo della marca)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:09:37.641000,select camera,4° foto (foto del logo della marca)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:09:35.642000,add photo,4° foto (foto del logo della marca)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:09:34.050000,dismiss example,foto principale (foto del davanti)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:09:23.966000,tap example,foto principale (foto del davanti)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:09:15.132000,upload photo,photo_3
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:59.772000,dismiss photo dialog,3° foto (foto della taglia)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:59.744000,select camera,3° foto (foto della taglia)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:56.594000,add photo,3° foto (foto della taglia)
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:54.494000,start photos,
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:54.446000,select step,photos
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:52.641000,create draft,top per donne
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:50.185000,select brand from results,moschino cheap and chic
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:50.142000,type in search field,moschino cheap and chic
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:44.316000,tap search field,
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:42.911000,select category,top
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:42.176000,expand menu,abbigliamento
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:08:40.723000,select universe,moda donna
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:07:27.695000,start deposit,
18714541,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:07:27.661000,tap add deposit,
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:41.125000,delete draft,
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:37.780000,tap back button,
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:16.120000,start photos,
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:16.077000,select step,photos
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:08.991000,select field,sotto-categoria
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:06.963000,start information,
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:06.908000,select step,informations
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:01.057000,create draft,borsa a mano per donne
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:08:58.458000,select brand from results,armani jeans
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:08:58.402000,type in search field,armani jeans
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:08:54.737000,scroll,"scroll distance: 0,55 %"
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:08:53.767000,tap search field,
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:08:51.309000,scroll,"scroll distance: 0,04 %"
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:08:47.664000,select category,borse a mano
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:08:45.792000,expand menu,borse
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:08:44.746000,select universe,moda donna
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:08:40.706000,start deposit,
18714544,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:08:40.658000,tap add deposit,
18714557,5ba61520bc6cfcc53badda8a60f2e6db0e57bab0877e257c26ddb11f260ec842,,,
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:49.741000,delete draft,
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:45.964000,tap back button,
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:31.522000,start photos,
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:31.481000,select step,photos
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:30.477000,create draft,top per donne
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:28.093000,select brand from results,fabiana filippi
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:28.038000,type in search field,fabiana filippi
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:23.177000,tap search field,
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:19.104000,select category,top
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:08.367000,expand menu,abbigliamento
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:04.967000,expand menu,accessori
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:10:02.784000,collapse menu,abbigliamento
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:56.317000,select category,"maglioni, gilet"
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:46.213000,select universe,moda donna
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:44.301000,start deposit,
18714569,8ee7e46ff950f66868da836497b9f60f34abd5f3c7da83176edba70f2b7f5ea7,2021-09-01 10:09:44.224000,tap add deposit,
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:17:02.084000,tap back button,
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:16:51.124000,select step,informazioni facoltative
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:16:29.197000,upload photo,photo_8
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:16:27.863000,tap ok button,
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:16:11.661000,dismiss photo dialog,altra foto
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:16:11.634000,select camera,altra foto
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:16:09.792000,add photo,altra foto
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:16:03.827000,upload photo,photo_7
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:15:30.499000,upload photo,photo_6
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:14:58.239000,upload photo,photo_5
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:14:37.774000,dismiss photo dialog,5° foto (foto indossata)
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:14:37.747000,select camera,5° foto (foto indossata)
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:14:35.307000,add photo,5° foto (foto indossata)
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:14:05.962000,upload photo,photo_4
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:53.646000,dismiss photo dialog,4° foto (foto del logo della marca)
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:53.609000,select camera,4° foto (foto del logo della marca)
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:52.121000,add photo,4° foto (foto del logo della marca)
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:50.612000,upload photo,photo_3
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:37.171000,dismiss photo dialog,3° foto (foto della taglia)
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:37.144000,select camera,3° foto (foto della taglia)
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:35.577000,add photo,3° foto (foto della taglia)
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:30.957000,start photos,
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:30.928000,select step,photos
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:29.181000,create draft,top per donne
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:28.268000,tap cta,next
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:24.439000,select brand from results,tamotsu
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:24.411000,type in search field,tamotsu
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:04.195000,tap search field,
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:02.784000,select category,top
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:02.020000,expand menu,abbigliamento
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:13:00.279000,select universe,moda donna
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:12:17.282000,start deposit,
18714615,23e2139bb58a2779873f2f4748e355a73c3b8247f254012e9d963aafea3ab376,2021-09-01 10:12:17.254000,tap add deposit,
18714627,92fe3ef9460d76586b1e007ac5bd6e4b5ec610165873138441d68317df4202a8,2021-09-01 10:23:40.635000,tap back button,
18714627,92fe3ef9460d76586b1e007ac5bd6e4b5ec610165873138441d68317df4202a8,2021-09-01 10:23:30.447000,dismiss photo dialog,5ème photo (photo portée)
18714627,92fe3ef9460d76586b1e007ac5bd6e4b5ec610165873138441d68317df4202a8,2021-09-01 10:23:28.304000,add photo,5ème photo (photo portée)
18714627,92fe3ef9460d76586b1e007ac5bd6e4b5ec610165873138441d68317df4202a8,2021-09-01 10:21:56.967000,upload photo,photo_5
18714627,92fe3ef9460d76586b1e007ac5bd6e4b5ec610165873138441d68317df4202a8,2021-09-01 10:21:45.240000,select library,5ème photo (photo portée)
